Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Age_Scores,Pages,Keywords,Gender,Age,month
2024,1,가정과 살림,사춘기 멘탈 수업,박상윤 저,봄빛서원,15750,2023년 06월,13359,9.9,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",272,['#감정공부'],1,50,6
2024,1,가정과 살림,1분 요리 뚝딱이형,뚝딱이형 저,길벗,19800,2023년 06월,28110,9.6,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",232,"['#간단한레시피', '#집밥레시피', '#기간한정특가']",1,50,6
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,"{'10대': 0.0, '20대': 8.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",260,"['#집밥레시피', '#반찬고민']",1,60,6
2024,1,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,10,{},213,"['#이달의굿즈', '#셰프의레시피', '#유튜버의책', '#유튜브인기레시피', '#집밥레시피']",1,60,6
2024,1,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",336,"['#웰니스', '#건강한식사', '#건강식', '#집밥레시피', '#간편요리']",1,60,6
2024,1,가정과 살림,삐뽀삐뽀 119 소아과,하정훈 저,유니책방,26820,2016년 07월,55998,9.7,"{'10대': 0.0, '20대': 2.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}","1,120","['#육아백과사전', '#아이를키운다면한번쯤', '#자녀교육']",1,60,6
2024,1,가정과 살림,야매요리천재 서차장의 집밥 레시피,서경진 저,e비즈북스,17550,2024년 07월,600,10,{},264,"['#얼리리더', '#완밥레시피', '#육아노하우', '#간편이유식']",1,60,6
2024,1,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,{},232,"['#얼리리더', '#유튜버의책', '#다이어트', '#다이어트식단', '#올해는다이어트성공할래']",1,60,6
2024,1,가정과 살림,과학 육아 57,호시 도모히로 저/신찬 역,21세기북스,16200,2024년 06월,1302,10,{},204,"['#건강한식사', '#건강하게오래살기', '#건강식', '#채소의재발견']",1,60,6
2024,1,가정과 살림,디디미니의 맛있어서 평생 습관 되는 다이어트 레시피,미니 박지우 저,빅피시,19800,2024년 06월,16326,9.8,{},228,"['#현실육아', '#습관만들기', '#좋은습관']",1,60,6
2024,1,가정과 살림,매일 만들어 먹고 싶은 디톡스 스무디 & 건강음료,김문정 저,레시피팩토리(단행),17820,2024년 06월,7932,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",184,['#독서지도안'],1,60,6
2024,1,가정과 살림,스스로 해내는 아이의 비밀,김보경 저,제이포럼,16650,2024년 06월,24369,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",320,"['#엄마가된다는것', '#엄마는처음이라', '#초보엄마', '#자녀교육']",1,60,6
2024,1,가정과 살림,요즘 초등생을 위한 최소한의 고전수업,김민아 저,청림Life,16200,2024년 06월,10938,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 9.0}",280,"['#얼리리더', '#공부법', '#효과적인공부법', '#초등부터고등까지', '#국어공부']",1,60,6
2024,1,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,10,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",288,"['#의대입시', '#초등부터고등까지', '#대학입시']",1,60,6
2024,1,가정과 살림,"반찬등속, 할머니 말씀대로 한과 하는 이야기",강신혜 저,청주부엌,25200,2024년 05월,867,10,{},288,"['#대학입시', '#고등영어', '#영어공부', '#엄마표영어', '#아빠표영어']",1,60,6
2024,1,가정과 살림,몇 번이고 만들고 싶은 홈디저트,아이리오 저/임지인 역,시그마북스,16200,2024년 05월,900,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",144,"['#아이오감깨우기', '#아이잠재력키우기', '#자녀교육']",1,60,6
2024,1,가정과 살림,요리는 소스빨,소연남 저,페이퍼버드,16200,2024년 04월,5394,9.8,{},256,"['#부모는처음이라', '#불안']",1,60,6
2024,1,가정과 살림,창의력 톡톡! 휴지 심 놀이,이지은 저,서사원,18900,2024년 04월,1620,9.9,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 0.0}",240,['#크레마클럽에있어요'],1,60,6
2024,1,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,10,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",276,"['#엄마는처음이라', '#부모는처음이라', '#부모가된다는것', '#부모와아이가행복한육아', '#부모교육']",1,60,6
2024,1,가정과 살림,우리 아이를 위한 입시지도,심정섭 저,진서원,24300,2024년 03월,7350,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",456,['#크레마클럽에있어요'],1,60,6
2024,1,가정과 살림,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,16920,2022년 10월,175182,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",384,"['#독서교육', '#초등읽기', '#문해력', '#초등어휘', '#어휘력']",0,10,6
2024,1,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,10,{},213,"['#이달의굿즈', '#셰프의레시피', '#유튜버의책', '#유튜브인기레시피', '#집밥레시피']",0,10,6
2024,1,가정과 살림,이은경쌤의 사자성어 속담 일력 365,이은경 저,포레스트북스,19800,2023년 10월,123165,9.8,"{'10대': 8.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",384,"['#속담', '#초등한자', '#초등어휘', '#자녀교육', '#공부법을공부하는부모']",0,10,6
2024,1,가정과 살림,임신 출산 육아 대백과 최신개정판,편집부 저,삼성출판사,17550,2023년 08월,106542,9.3,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 7.0, '50대': 10.0}",432,"['#국민육아템', '#친구선물', '#결혼선물추천', '#스테디에는이유가있다']",0,20,6
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,"{'10대': 0.0, '20대': 8.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",260,"['#집밥레시피', '#반찬고민']",0,20,6
2024,1,가정과 살림,한 달에 10만원 도시락 만들기,이슬비 저,길벗,16920,2024년 06월,18552,9.9,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",244,"['#도시락레시피', '#유튜브인기레시피', '#간단한레시피', '#도시락을싸보자']",0,20,6
2024,1,가정과 살림,김대석 셰프의 집밥 레시피,김대석 저,경향비피,16200,2023년 04월,26460,9.8,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",203,['#크레마클럽에있어요'],0,20,6
2024,1,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,{},232,"['#얼리리더', '#완밥레시피', '#육아노하우', '#간편이유식']",0,20,6
2024,1,가정과 살림,오늘의 샐러드,박선영 저,리스컴,9000,2024년 07월,600,10,{},128,"['#이달의굿즈', '#셰프의레시피', '#유튜버의책', '#유튜브인기레시피', '#집밥레시피']",0,20,6
2024,1,가정과 살림,김대석 셰프의 집밥 레시피 2,김대석 저,경향비피,16200,2024년 07월,10956,9.6,{},213,"['#엄마가된다는것', '#엄마는처음이라', '#초보엄마', '#자녀교육']",0,20,6
2024,1,가정과 살림,임신 출산 미리보기,이재일 저,유노라이프,16200,2024년 05월,1902,9.7,{},288,"['#얼리리더', '#공부법', '#효과적인공부법', '#초등부터고등까지', '#국어공부']",0,20,6
2024,1,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,10,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",288,"['#육아노하우', '#아이를키운다면한번쯤', '#육아백과사전']",0,20,6
2024,1,가정과 살림,나만의 디저트 레시피를 구상하는 방법 + 디저트 페어링 북 세트,김동석 저,더테이블,53100,2024년 05월,6867,10,{},656,['#이달의굿즈'],0,20,6
2024,1,가정과 살림,신의 칵테일 300,마스터 이에쓰네 저/김수정 역,시그마북스,18000,2024년 05월,978,9.8,{},232,"['#디저트는삼시세끼', '#베이킹', '#홈베이킹', '#빵떡순이모여라', '#건강한빵순이']",0,20,6
2024,1,가정과 살림,요리는 소스빨,소연남 저,페이퍼버드,16200,2024년 04월,5394,9.8,{},256,"['#파워블로거', '#반려식물', '#가드닝']",0,20,6
2024,1,가정과 살림,세계사를 바꾼 맥주 이야기,무라카미 미쓰루 저/김수경 역,사람과나무사이,18000,2024년 04월,3126,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 8.0}",413,"['#건강한삶', '#건강한식사', '#건강식']",0,20,6
2024,1,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",276,['#크레마클럽에있어요'],0,20,6
2024,1,가정과 살림,우리동네 어린이병원 육아대백과,"손수예, 박소영 저",청림Life,24300,2024년 03월,29742,9.9,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",488,['#기간한정특가'],0,20,6
2024,1,가정과 살림,50이면 육아가 끝날 줄 알았다,"로렌스 스타인버그 저/김경일, 이은경 역",저녁달,17820,2024년 02월,15588,10,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",368,"['#디저트는삼시세끼', '#더디저트']",0,20,6
2024,1,가정과 살림,디저트 사전,나가이 후미에 저/이노우에 아야 그림/김수정 역,윌스타일(WILLSTYLE),20700,2024년 01월,2718,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",252,['#디저트는삼시세끼'],0,20,6
2024,1,가정과 살림,오트밀 비건 베이킹,주선화(까망레시피) 저,용감한까치,25200,2023년 10월,2358,9.3,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",296,"['#크레마클럽에있어요', '#와인의모든것', '#혼술집술', '#술을부르는책', '#술이술술']",0,20,6
2024,1,가정과 살림,드루이드가 되고 싶은 당신을 위한 안내서,프로개 저,드루이드아일랜드,21600,2023년 09월,26277,10,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 10.0, '50대': 10.0}",400,"['#예비부모', '#건강한임신과출산', '#예스리커버', '#의사가알려주는건강법', '#부모는처음이라']",0,20,6
2024,1,가정과 살림,완전 배출,조승우 저,사이몬북스,17100,2023년 09월,128343,9.8,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 6.0}",304,"['#감성한스푼...☆', '#오븐요리', '#프랑스요리', '#영화덕후라면']",0,20,6
2024,1,가정과 살림,임신 출산 육아 대백과 최신개정판,편집부 저,삼성출판사,17550,2023년 08월,106542,9.3,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 7.0, '50대': 10.0}",432,"['#국민육아템', '#친구선물', '#결혼선물추천', '#스테디에는이유가있다']",0,30,6
2024,1,가정과 살림,뿐이 토핑 이유식,정주희 저/이수진 감수,서사원,26820,2024년 03월,89208,9.8,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 10.0, '50대': 0.0}",640,"['#국민육아템', '#초보엄마', '#간편이유식']",0,30,6
2024,1,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",288,"['#엄마가된다는것', '#엄마는처음이라', '#초보엄마', '#자녀교육']",0,30,6
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,"{'10대': 0.0, '20대': 8.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",260,"['#집밥레시피', '#반찬고민']",0,30,6
2024,1,가정과 살림,삐뽀삐뽀 119 이유식,하정훈 저,유니책방,17010,2017년 12월,96120,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 10.0, '50대': 0.0}",376,"['#간편이유식', '#맘마먹자']",0,30,6
2024,1,가정과 살림,삐뽀삐뽀 119 소아과,하정훈 저,유니책방,26820,2016년 07월,55998,9.7,"{'10대': 0.0, '20대': 2.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}","1,120","['#육아백과사전', '#아이를키운다면한번쯤', '#자녀교육']",0,30,6
2024,1,가정과 살림,시니맘의 참 잘 먹는 10분 유아식,시니맘 저,서사원,16920,2024년 07월,14940,10,{},232,"['#얼리리더', '#완밥레시피', '#육아노하우', '#간편이유식']",0,30,6
2024,1,가정과 살림,아이는 무엇으로 자라는가,버지니아 사티어 저/강유리 역,포레스트북스,15750,2023년 12월,159582,9.4,"{'10대': 0.0, '20대': 8.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",256,"['#부모는처음이라', '#부모와아이가행복한육아', '#부모가된다는것', '#자녀교육']",0,30,6
2024,1,가정과 살림,부모의 어휘력,김종원 저,카시오페아,17100,2024년 06월,40947,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 0.0}",312,"['#얼리리더', '#자녀와의대화', '#부모교육', '#부모가된다는것']",0,30,6
2024,1,가정과 살림,라키비움J 블루,"전은주, 표유진, 오현수, 이미리, 이시내 저 외 3명 정보 더 보기/감추기",제이포럼,17100,2024년 07월,4200,10,{},224,"['#내손에잡지', '#참여형그림책', '#그림책읽는어른들에게', '#그림책으로하는수업']",0,30,6
2024,1,가정과 살림,하버드 동그라미 육아,지니 킴 저,웨일북,17820,2024년 07월,1290,10,{},360,"['#웰니스', '#건강한식사', '#건강식', '#집밥레시피', '#간편요리']",0,30,6
2024,1,가정과 살림,과학 육아 57,호시 도모히로 저/신찬 역,21세기북스,16200,2024년 06월,1302,9.8,{},204,"['#육아고수노하우', '#자녀교육', '#아들키우기']",0,30,6
2024,1,가정과 살림,도란의 40주 임신 출산 다이어리,도란 저/정선화 감수,다락원,17100,2024년 06월,543,9.9,{},384,"['#독서교육', '#초등읽기', '#문해력', '#초등어휘', '#어휘력']",0,30,6
2024,1,가정과 살림,홀썸의 집밥 예찬,홀썸모먼트 저,다산라이프,22500,2024년 05월,63837,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",336,"['#내맘대로올해의책', '#올해의책', '#일생의기술', '#대화가필요해', '#자녀와의대화']",0,30,6
2024,1,가정과 살림,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,16920,2023년 08월,171735,9.7,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 0.0}",376,"['#이달의굿즈', '#책읽아웃', '#부모는처음이라', '#육아', '#육아백과사전']",0,30,6
2024,1,가정과 살림,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,16920,2022년 10월,175182,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",384,"['#맘마먹자', '#간편이유식', '#아이입맛저격', '#간편요리']",0,30,6
2024,1,가정과 살림,어떻게 말해줘야 할까,오은영 저/차상미 그림,김영사,15750,2020년 10월,46074,9.6,"{'10대': 0.0, '20대': 9.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",400,"['#초등부모노하우', '#대학입시', '#의대입시', '#공부법', '#공부법을공부하는부모']",0,30,6
2024,1,가정과 살림,"엄마, 나는 자라고 있어요","헤티 판 더 레이트, 프란스 X. 프로에이, 자비에라 프로에이 저/유영미 역/김수연 감수",북폴리오,19800,2019년 12월,21255,9.6,"{'10대': 0.0, '20대': 0.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",476,"['#이달의굿즈', '#셰프의레시피', '#유튜버의책', '#유튜브인기레시피', '#집밥레시피']",0,30,6
2024,1,가정과 살림,세상 쉽고 맛있는 튼이 이유식,정주희 저,서사원,19800,2019년 01월,25506,10,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 10.0}",448,"['#맛집레시피', '#디저트레시피북', '#베이킹', '#핫플레이스']",0,30,6
2024,1,가정과 살림,초3부터 SKY는 시작됩니다,하지원 저,다산에듀,17100,2024년 06월,7740,10,{},320,['#이달의굿즈'],0,30,6
2024,1,가정과 살림,야매요리천재 서차장의 집밥 레시피,서경진 저,e비즈북스,17550,2024년 07월,600,10,{},264,"['#현실육아', '#습관만들기', '#좋은습관']",0,30,6
2024,1,가정과 살림,단이네 순한맛 유아식,정신혜 저,아퍼블리싱,19350,2024년 07월,2370,9.8,{},420,['#독서지도안'],0,30,6
2024,1,가정과 살림,나는 다정한 관찰자가 되기로 했다,이은경 저,서교책방,16020,2024년 05월,237453,9.7,"{'10대': 0.0, '20대': 10.0, '30대': 9.0, '40대': 9.0, '50대': 9.0}",288,"['#엄마가된다는것', '#엄마는처음이라', '#초보엄마', '#자녀교육']",0,40,6
2024,1,가정과 살림,밥을 지어요,김혜경 저,김영사,16020,2018년 02월,231933,8.2,"{'10대': 0.0, '20대': 8.0, '30대': 10.0, '40대': 8.0, '50대': 10.0}",260,"['#집밥레시피', '#반찬고민']",0,40,6
2024,1,가정과 살림,국어 잘하는 아이가 이깁니다,나민애 저,김영사,15750,2024년 03월,151218,9.8,"{'10대': 0.0, '20대': 10.0, '30대': 10.0, '40대': 9.0, '50대': 10.0}",276,"['#얼리리더', '#공부법', '#효과적인공부법', '#초등부터고등까지', '#국어공부']",0,40,6
2024,1,가정과 살림,부모의 어휘력,김종원 저,카시오페아,17100,2024년 06월,40947,10,"{'10대': 0.0, '20대': 0.0, '30대': 10.0, '40대': 10.0, '50대': 0.0}",312,"['#얼리리더', '#자녀와의대화', '#부모교육', '#부모가된다는것']",0,40,6
