Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Pages,Gender,Age,month,Publish_Month,Page_cat,Price_cat
2024,5,인문,자유론 새번역,존 스튜어트 밀 저/정미화 역,이소노미아,15300,2024년 07월,1206,10,304,0,60,6,7,300-350,15000-17500
2024,5,인문,시가 내 마음에 들어오면,이영문. 나태주 저,더블북,17820,2024년 06월,7812,10,312,0,60,6,6,300-350,17500-20000
2024,5,인문,만일 나에게 단 한 번의 아침이 남아 있다면,존 릴런드 저/최인하 역,북모먼트,17820,2024년 06월,5244,9.7,328,0,60,6,6,300-350,17500-20000
2024,5,인문,포커스 리딩,박성후 저,지니의서재,16920,2024년 06월,17592,9,352,0,60,6,6,350-400,15000-17500
2024,5,인문,숙론,최재천 저,김영사,16200,2024년 05월,46464,9.9,224,0,60,6,5,200-250,15000-17500
2024,5,인문,오십. 나는 재미있게 살기로 했다,이서원 저,나무사이,15300,2024년 05월,85515,9.8,272,0,60,6,5,250-300,15000-17500
2024,5,인문,평범하여 찬란한 삶을 향한 찬사,마리나 반 주일렌 저/박효은 역,피카(FIKA),16920,2024년 05월,52194,9.4,360,0,60,6,5,350-400,15000-17500
2024,5,인문,사람을 안다는 것,데이비드 브룩스 저/이경식 역,웅진지식하우스,18000,2024년 04월,50472,9.7,396,0,60,6,4,350-400,17500-20000
2024,5,인문,물질의 세계,에드 콘웨이 저/이종인 역,인플루엔셜,26820,2024년 03월,72519,9.3,584,0,60,6,3,400+,25000+
2024,5,인문,조용헌의 내공,조용헌 저,생각정원,18900,2024년 02월,31149,9.6,420,0,60,6,2,400+,17500-20000
2024,5,인문,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,8.6,320,0,60,6,9,300-350,15000-17500
2024,6,인문,하루 한 장 나의 어휘력을 위한 필사 노트,유선경 저,위즈덤하우스,21420,2024년 03월,468204,9.6,372,1,10,6,3,350-400,20000-25000
2024,6,인문,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,14400,2020년 02월,134634,9.4,388,1,10,6,2,350-400,10000-15000
2024,6,인문,마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수 저,유노북스,15300,2023년 09월,938796,8.6,232,1,10,6,9,200-250,15000-17500
2024,6,인문,시가 내 마음에 들어오면,이영문. 나태주 저,더블북,17820,2024년 06월,7812,10,312,1,10,6,6,300-350,17500-20000
2024,6,인문,나는 왜 이런 사람이 됐을까?,네시베 카흐라만 저/이은미 역,추수밭,16650,2024년 06월,8268,10,328,1,10,6,6,300-350,15000-17500
2024,6,인문,데이터 그랩,울리세스 알리 메히아스. 닉 콜드리 저/공경희 역,영림카디널,18900,2024년 06월,1140,9.9,312,1,10,6,6,300-350,17500-20000
2024,6,인문,나는 죽음 앞에 매번 우는 의사입니다,스텔라 황 저,동양북스(동양books),15120,2024년 05월,1464,9.8,240,1,10,6,5,200-250,15000-17500
2024,6,인문,내 언어의 한계는 내 세계의 한계이다,김종원 저,마인드셋(Mindset),16920,2024년 05월,58440,9.1,268,1,10,6,5,250-300,15000-17500
2024,6,인문,초역 부처의 말,코이케 류노스케 저/박재현 역,포레스트북스,16020,2024년 05월,154395,9.7,256,1,10,6,5,250-300,15000-17500
2024,6,인문,뇌를 위한 최소한의 습관,피터 홀린스 저/김희정 역,한빛비즈,16200,2024년 05월,1272,9.7,256,1,10,6,5,250-300,15000-17500
2024,6,인문,나쁜 책,김유태 저,글항아리,17820,2024년 04월,9354,9.5,404,1,10,6,4,400+,17500-20000
2024,6,인문,잠들기 전에 읽는 쇼펜하우어,예저우 저/이영주 역,오렌지연필,15300,2023년 12월,7584,9.1,360,1,10,6,12,350-400,15000-17500
2024,6,인문,남에게 보여주려고 인생을 낭비하지 마라,아르투어 쇼펜하우어 저/박제헌 역,페이지2,15750,2023년 10월,299103,9,352,1,10,6,10,350-400,15000-17500
2024,6,인문,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,9.6,320,1,10,6,9,300-350,15000-17500
2024,6,인문,개소리에 대하여,해리 G. 프랭크퍼트 저/이윤 역,필로소픽,8550,2023년 08월,6348,9.2,96,1,10,6,8,0-200,0-10000
2024,6,인문,어른의 어휘력,유선경 저,앤의서재,16920,2023년 05월,55464,8.6,308,1,10,6,5,300-350,15000-17500
2024,6,인문,미셸 푸코,프레데릭 그로 저/배세진 역,이학사,14400,2022년 10월,654,8.7,199,1,10,6,10,0-200,10000-15000
2024,6,인문,참 괜찮은 태도,박지현 저,메이븐,15120,2022년 09월,16518,9.5,312,1,10,6,9,300-350,15000-17500
2024,6,인문,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,18000,2024년 01월,74574,9.3,320,1,10,6,1,300-350,17500-20000
2024,6,인문,김헌의 그리스 로마 신화,김헌 저,을유문화사,18000,2022년 03월,10668,9.3,560,1,10,6,3,400+,17500-20000
2024,6,인문,1일 1페이지 짧고 깊은 지식수업 365 : 교양 편,김옥림 저,미래북(MiraeBook),15300,2022년 03월,2124,9.3,408,1,10,6,3,400+,15000-17500
2024,6,인문,생각,김종갑 저,은행나무,8910,2021년 11월,192,10,172,1,10,6,11,0-200,0-10000
2024,6,인문,이어령의 마지막 수업,김지수. 이어령 저,열림원,14850,2021년 10월,39279,9.6,320,1,10,6,10,300-350,10000-15000
2024,6,인문,물은 H2O인가?,장하석 저/전대호 역,김영사,26820,2021년 06월,840,9.8,680,1,10,6,6,400+,25000+
2024,6,인문,하루 한 장 나의 어휘력을 위한 필사 노트,유선경 저,위즈덤하우스,21420,2024년 03월,468204,9.6,372,1,20,6,3,350-400,20000-25000
2024,6,인문,초역 부처의 말,코이케 류노스케 저/박재현 역,포레스트북스,16020,2024년 05월,154395,9.7,256,1,20,6,5,250-300,15000-17500
2024,6,인문,감정의 이해,엠마 헵번 저/김나연 역,포레스트북스,15120,2024년 04월,79497,9.3,240,1,20,6,4,200-250,15000-17500
2024,6,인문,마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수 저,유노북스,15300,2023년 09월,938796,8.6,232,1,20,6,9,200-250,15000-17500
2024,6,인문,도둑맞은 집중력 (아이스 에디션),요한 하리 저/김하현 역,어크로스,16920,2024년 06월,551061,8.8,464,1,20,6,6,400+,15000-17500
2024,6,인문,사형당했지만 이 편지는 주고 싶습니다,루키우스 안나이우스 세네카 저/박정민 역,필로틱,15120,2024년 07월,7452,10,224,1,20,6,7,200-250,15000-17500
2024,6,인문,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,9.6,320,1,20,6,9,300-350,15000-17500
2024,6,인문,총 균 쇠,재레드 다이아몬드 저/강주헌 역,김영사,26820,2023년 05월,169602,9.8,784,1,20,6,5,400+,25000+
2024,6,인문,어른의 어휘력,유선경 저,앤의서재,16920,2023년 05월,55464,8.6,308,1,20,6,5,300-350,15000-17500
2024,6,인문,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,20,6,6,300-350,15000-17500
2024,6,인문,내가 뭘 했다고 번아웃일까요,안주연 저,창비,10800,2020년 11월,1776,8.9,140,1,20,6,11,0-200,10000-15000
2024,6,인문,사랑의 기술,에리히 프롬 저/황문수 역,문예출판사,14400,2019년 09월,46521,9.4,232,1,20,6,9,200-250,10000-15000
2024,6,인문,개소리에 대하여,해리 G. 프랭크퍼트 저/이윤 역,필로소픽,8550,2023년 08월,6348,9.2,96,1,20,6,8,0-200,0-10000
2024,6,인문,내면소통,김주환 저,인플루엔셜,29700,2023년 02월,166785,9.6,763,1,20,6,2,400+,25000+
2024,6,인문,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,14400,2020년 02월,134634,9.4,388,1,20,6,2,350-400,10000-15000
2024,6,인문,만일 나에게 단 한 번의 아침이 남아 있다면,존 릴런드 저/최인하 역,북모먼트,17820,2024년 06월,5244,10,328,1,20,6,6,300-350,17500-20000
2024,6,인문,내 언어의 한계는 내 세계의 한계이다,김종원 저,마인드셋(Mindset),16920,2024년 05월,58440,9.1,268,1,20,6,5,250-300,15000-17500
2024,6,인문,행복의 기원,서은국 저,21세기북스,19800,2024년 05월,26985,9.9,236,1,20,6,5,200-250,17500-20000
2024,6,인문,오십. 나는 재미있게 살기로 했다,이서원 저,나무사이,15300,2024년 05월,85515,9.9,272,1,20,6,5,250-300,15000-17500
2024,6,인문,삶이 흔들릴 때 뇌과학을 읽습니다,이케가야 유지 글/김성기 역,힉스,16200,2024년 03월,98520,9.1,260,1,20,6,3,250-300,15000-17500
2024,6,인문,헤르만 헤세의 나로 존재하는 법,헤르만 헤세 저/유영미 역,뜨인돌,19800,2024년 02월,9495,9.7,308,1,20,6,2,300-350,17500-20000
2024,6,인문,[예스리커버] 느리게 나이 드는 습관,정희원 저,한빛라이프,16200,2023년 12월,150597,9.7,320,1,20,6,12,300-350,15000-17500
2024,6,인문,하루 한 장 나의 어휘력을 위한 필사 노트,유선경 저,위즈덤하우스,21420,2024년 03월,468204,9.6,372,1,30,6,3,350-400,20000-25000
2024,6,인문,마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수 저,유노북스,15300,2023년 09월,938796,8.6,232,1,30,6,9,200-250,15000-17500
2024,6,인문,초역 부처의 말,코이케 류노스케 저/박재현 역,포레스트북스,16020,2024년 05월,154395,9.7,256,1,30,6,5,250-300,15000-17500
2024,6,인문,감정의 이해,엠마 헵번 저/김나연 역,포레스트북스,15120,2024년 04월,79497,9.3,240,1,30,6,4,200-250,15000-17500
2024,6,인문,쇼펜하우어 인생수업 : 한 번뿐인 삶 이렇게 살아라,쇼펜하우어 저 / 김지민 편,하이스트,15750,2024년 02월,103665,9.4,212,1,30,6,2,200-250,15000-17500
2024,6,인문,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,9.6,320,1,30,6,9,300-350,15000-17500
2024,6,인문,총 균 쇠,재레드 다이아몬드 저/강주헌 역,김영사,26820,2023년 05월,169602,9.8,784,1,30,6,5,400+,25000+
2024,6,인문,인간은 노력하는 한 방황한다,김종원 저,마인드셋(Mindset),16920,2024년 04월,36834,9.1,244,1,30,6,4,200-250,15000-17500
2024,6,인문,니체 인생수업 : 니체가 세상에 남긴 66가지 인생지혜,프리드리히 니체 저 / 김지민 역,하이스트,15750,2024년 02월,63591,10,212,1,30,6,2,200-250,15000-17500
2024,6,인문,[예스리커버] 느리게 나이 드는 습관,정희원 저,한빛라이프,16200,2023년 12월,150597,9.7,320,1,30,6,12,300-350,15000-17500
2024,6,인문,남에게 보여주려고 인생을 낭비하지 마라,아르투어 쇼펜하우어 저/박제헌 역,페이지2,15750,2023년 10월,299103,9,352,1,30,6,10,350-400,15000-17500
2024,6,인문,도둑맞은 집중력 (아이스 에디션),요한 하리 저/김하현 역,어크로스,16920,2024년 06월,551061,8.8,464,1,30,6,6,400+,15000-17500
2024,6,인문,내 삶에 새기는 쇼펜하우어,박찬국 편역,위즈덤하우스,18000,2024년 05월,20025,9.8,272,1,30,6,5,250-300,17500-20000
2024,6,인문,사형당했지만 이 편지는 주고 싶습니다,루키우스 안나이우스 세네카 저/박정민 역,필로틱,15120,2024년 07월,7452,10,224,1,30,6,7,200-250,15000-17500
2024,6,인문,행복의 기원,서은국 저,21세기북스,19800,2024년 05월,26985,9.9,236,1,30,6,5,200-250,17500-20000
2024,6,인문,질병 해방,피터 아티아. 빌 기퍼트 저/이한음 역,부키,25200,2024년 04월,46206,9.9,752,1,30,6,4,400+,25000+
2024,6,인문,왜 당신은 다른 사람을 위해 살고 있는가,고윤 저,딥앤와이드,12600,2024년 03월,25896,9.8,208,1,30,6,3,200-250,10000-15000
2024,6,인문,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어 저/김욱 역,포레스트북스,15750,2023년 06월,307227,9.3,264,1,30,6,6,250-300,15000-17500
2024,6,인문,어른의 어휘력,유선경 저,앤의서재,16920,2023년 05월,55464,8.6,308,1,30,6,5,300-350,15000-17500
2024,6,인문,나는 왜 남들보다 쉽게 지칠까,최재훈 저,서스테인,16020,2024년 07월,2310,10,256,1,30,6,7,250-300,15000-17500
2024,6,인문,친애하는 슐츠 씨,박상현 저,어크로스,17820,2024년 06월,17181,9.7,384,1,30,6,6,350-400,17500-20000
2024,6,인문,석가모니 인생수업 : 석가모니가 세상에 남긴 삶의 지혜,석가모니 저 / 김지민 편,하이스트,15750,2024년 05월,20475,10,212,1,30,6,5,200-250,15000-17500
2024,6,인문,내 언어의 한계는 내 세계의 한계이다,김종원 저,마인드셋(Mindset),16920,2024년 05월,58440,9.1,268,1,30,6,5,250-300,15000-17500
2024,6,인문,평범하여 찬란한 삶을 향한 찬사,마리나 반 주일렌 저/박효은 역,피카(FIKA),16920,2024년 05월,52194,9.8,360,1,30,6,5,350-400,15000-17500
2024,6,인문,관계의 언어,문요한 저,더퀘스트,15300,2023년 12월,36588,9.8,260,1,30,6,12,250-300,15000-17500
2024,6,인문,아비투스,도리스 메르틴 저/배명자 역,다산초당,19800,2023년 03월,77901,8.6,372,1,30,6,3,350-400,17500-20000
2024,6,인문,하루 한 장 나의 어휘력을 위한 필사 노트,유선경 저,위즈덤하우스,21420,2024년 03월,468204,9.6,372,1,40,6,3,350-400,20000-25000
2024,6,인문,초역 부처의 말,코이케 류노스케 저/박재현 역,포레스트북스,16020,2024년 05월,154395,9.7,256,1,40,6,5,250-300,15000-17500
2024,6,인문,마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수 저,유노북스,15300,2023년 09월,938796,8.6,232,1,40,6,9,200-250,15000-17500
2024,6,인문,감정의 이해,엠마 헵번 저/김나연 역,포레스트북스,15120,2024년 04월,79497,9.3,240,1,40,6,4,200-250,15000-17500
2024,6,인문,내 언어의 한계는 내 세계의 한계이다,김종원 저,마인드셋(Mindset),16920,2024년 05월,58440,9.1,268,1,40,6,5,250-300,15000-17500
2024,6,인문,쇼펜하우어 인생수업 : 한 번뿐인 삶 이렇게 살아라,쇼펜하우어 저 / 김지민 편,하이스트,15750,2024년 02월,103665,9.4,212,1,40,6,2,200-250,15000-17500
2024,6,인문,니체 인생수업 : 니체가 세상에 남긴 66가지 인생지혜,프리드리히 니체 저 / 김지민 역,하이스트,15750,2024년 02월,63591,10,212,1,40,6,2,200-250,15000-17500
2024,6,인문,오십. 나는 재미있게 살기로 했다,이서원 저,나무사이,15300,2024년 05월,85515,9.9,272,1,40,6,5,250-300,15000-17500
2024,6,인문,도둑맞은 집중력 (아이스 에디션),요한 하리 저/김하현 역,어크로스,16920,2024년 06월,551061,8.8,464,1,40,6,6,400+,15000-17500
2024,6,인문,총 균 쇠,재레드 다이아몬드 저/강주헌 역,김영사,26820,2023년 05월,169602,9.8,784,1,40,6,5,400+,25000+
2024,6,인문,내면소통,김주환 저,인플루엔셜,29700,2023년 02월,166785,9.6,763,1,40,6,2,400+,25000+
2024,6,인문,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,24120,2015년 11월,128799,9.5,636,1,40,6,11,400+,20000-25000
2024,6,인문,인간은 노력하는 한 방황한다,김종원 저,마인드셋(Mindset),16920,2024년 04월,36834,9.1,244,1,40,6,4,200-250,15000-17500
2024,6,인문,[예스리커버] 느리게 나이 드는 습관,정희원 저,한빛라이프,16200,2023년 12월,150597,9.7,320,1,40,6,12,300-350,15000-17500
2024,6,인문,삶이 흔들릴 때 뇌과학을 읽습니다,이케가야 유지 글/김성기 역,힉스,16200,2024년 03월,98520,9.1,260,1,40,6,3,250-300,15000-17500
2024,6,인문,물질의 세계,에드 콘웨이 저/이종인 역,인플루엔셜,26820,2024년 03월,72519,9.7,584,1,40,6,3,400+,25000+
2024,6,인문,만일 나에게 단 한 번의 아침이 남아 있다면,존 릴런드 저/최인하 역,북모먼트,17820,2024년 06월,5244,10,328,1,40,6,6,300-350,17500-20000
2024,6,인문,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클 저/이시형 역,청아출판사,11700,2020년 05월,64437,9.5,224,1,40,6,5,200-250,10000-15000
2024,6,인문,남에게 보여주려고 인생을 낭비하지 마라,아르투어 쇼펜하우어 저/박제헌 역,페이지2,15750,2023년 10월,299103,9,352,1,40,6,10,350-400,15000-17500
2024,6,인문,생각이 너무 많은 어른들을 위한 심리학 (20만부 기념 리커버 에디션),김혜남 저,메이븐,16020,2023년 09월,235611,9.6,320,1,40,6,9,300-350,15000-17500
2024,6,인문,평범하여 찬란한 삶을 향한 찬사,마리나 반 주일렌 저/박효은 역,피카(FIKA),16920,2024년 05월,52194,9.8,360,1,40,6,5,350-400,15000-17500
2024,6,인문,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,40,6,6,300-350,15000-17500
2024,6,인문,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어 저/김욱 역,포레스트북스,15750,2023년 06월,307227,9.3,264,1,40,6,6,250-300,15000-17500
2024,6,인문,김헌의 그리스 로마 신화,김헌 저,을유문화사,18000,2022년 03월,10668,9.3,560,1,40,6,3,400+,17500-20000
2024,6,인문,바르게 살지 마라 무섭도록 현명하게 살아라,그라시안 이 모랄레스 발타사르 저/김종희 역,빅피시,15120,2024년 05월,9582,10,336,1,40,6,5,300-350,15000-17500
2024,6,인문,숙론,최재천 저,김영사,16200,2024년 05월,46464,9,224,1,40,6,5,200-250,15000-17500
2024,6,인문,하루 한 장 나의 어휘력을 위한 필사 노트,유선경 저,위즈덤하우스,21420,2024년 03월,468204,9.6,372,1,50,6,3,350-400,20000-25000
2024,6,인문,초역 부처의 말,코이케 류노스케 저/박재현 역,포레스트북스,16020,2024년 05월,154395,9.7,256,1,50,6,5,250-300,15000-17500
2024,6,인문,마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수 저,유노북스,15300,2023년 09월,938796,8.6,232,1,50,6,9,200-250,15000-17500
2024,6,인문,오십. 나는 재미있게 살기로 했다,이서원 저,나무사이,15300,2024년 05월,85515,9.9,272,1,50,6,5,250-300,15000-17500
