Publisher,Category,Title,Sales,Year,Month,Age,Date
포레스트북스,인문,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,41,2023,11,50대,2023-11-01
길벗,경제경영,달러 투자 무작정 따라하기,36,2023,11,50대,2023-11-01
참새책방,시/에세이,오늘도 나아가는 중입니다(겨울 에디션),36,2023,11,50대,2023-11-01
스노우폭스북스,경제경영,돈의 속성(300쇄 리커버에디션),36,2023,11,50대,2023-11-01
바이북스,가정과 생활,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,36,2023,11,50대,2023-11-01
돌베개,인문,어머니를 돌보다,34,2023,11,50대,2023-11-01
어크로스,인문,도둑맞은 집중력,32,2023,11,50대,2023-11-01
쌤앤파커스,자기계발,당신의 방에 아무나 들이지 마라,32,2023,11,50대,2023-11-01
비즈니스북스,자기계발,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",30,2023,11,50대,2023-11-01
돌베개,인문,문과 남자의 과학 공부,32,2023,11,50대,2023-11-01
EBS BOOKS,인문,강신주의 장자수업 2,30,2023,11,50대,2023-11-01
천년의상상,사회과학 / 역사,한번도 경험해보지 못한 법카,44,2023,11,50대,2023-11-01
한겨레출판사,사회과학 / 역사,두 번은 경험하고 싶지 않은 나라,30,2023,11,50대,2023-11-01
마음의숲,시/에세이,부자수업,30,2023,11,50대,2023-11-01
피카(FIKA),인문,모든 삶은 흐른다(특별판 트레싱지 에디션),29,2023,11,50대,2023-11-01
피카(FIKA),자기계발,대화의 정석,29,2023,11,50대,2023-11-01
다산북스,시/에세이,인생은 순간이다,34,2023,11,50대,2023-11-01
나무옆의자,소설,불편한 편의점(교보문고 단독 겨울의 선물 에디션),27,2023,11,50대,2023-11-01
다산북스,경제경영,레버리지,29,2023,11,50대,2023-11-01
하이스트,시/에세이,한 번뿐인 인생은 어떻게 살아야 하는가,27,2023,11,50대,2023-11-01
문학동네,소설,작별하지 않는다,59,2023,11,60대,2023-11-01
모루,경제경영,손실 없는 투자 원칙,54,2023,11,60대,2023-11-01
천년의상상,사회과학 / 역사,한번도 경험해보지 못한 법카,53,2023,11,60대,2023-11-01
상상스퀘어,자기계발,퓨처 셀프,49,2023,11,60대,2023-11-01
해냄출판사,소설,황금종이 1,43,2023,11,60대,2023-11-01
유노북스,인문,마흔에 읽는 쇼펜하우어,42,2023,11,60대,2023-11-01
해냄출판사,소설,황금종이 2,37,2023,11,60대,2023-11-01
아마존의나비,시/에세이,꽃은 무죄다,36,2023,11,60대,2023-11-01
미래의창,경제경영,트렌드 코리아 2024,42,2023,11,60대,2023-11-01
지우출판,사회과학 / 역사,죄와 벌,33,2023,11,60대,2023-11-01
페이지2북스,인문,남에게 보여주려고 인생을 낭비하지 마라,31,2023,11,60대,2023-11-01
유노북스,종교/역학,오십에 읽는 주역,24,2023,11,60대,2023-11-01
보리출판사,시/에세이,나 혼자 슬퍼하겠습니다,24,2023,11,60대,2023-11-01
다산북스,사회과학 / 역사,디케의 눈물,22,2023,11,60대,2023-11-01
웅진지식하우스,자기계발,더 마인드(10만부 기념 코멘터리 북),17,2023,11,60대,2023-11-01
데이원,자기계발,세이노의 가르침,26,2023,11,60대,2023-11-01
문학동네,소설,도시와 그 불확실한 벽,16,2023,11,60대,2023-11-01
EBS BOOKS,인문,강신주의 장자수업 2,15,2023,11,60대,2023-11-01
EBS BOOKS,인문,강신주의 장자수업 1,16,2023,11,60대,2023-11-01
시월,사회과학 / 역사,송영길의 선전포고,15,2023,11,60대,2023-11-01
메이븐,인문,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),12,2023,11,60대,2023-11-01
투나미스,소설,스파이 외전,13,2023,11,60대,2023-11-01
김영사,사회과학 / 역사,총 균 쇠,11,2023,11,60대,2023-11-01
사이몬북스,가정과 생활,완전배출,13,2023,11,60대,2023-11-01
돌베개,인문,어머니를 돌보다,11,2023,11,60대,2023-11-01
거인의정원,경제경영,더 그레이트 비트코인,11,2023,11,60대,2023-11-01
웅진지식하우스,자기계발,역행자(확장판),10,2023,11,60대,2023-11-01
빅피시,사회과학 / 역사,요즘 어른을 위한 최소한의 세계사,11,2023,11,60대,2023-11-01
교보문고,경제경영,시대예보: 핵개인의 시대(10만 부 기념 스페셜 에디션),10,2023,11,60대,2023-11-01
쌤앤파커스,자기계발,당신의 방에 아무나 들이지 마라,10,2023,11,60대,2023-11-01
위즈덤하우스,시/에세이,전지적 푸바오 시점,10,2023,11,60대,2023-11-01
돌베개,인문,문과 남자의 과학 공부,9,2023,11,60대,2023-11-01
다산북스,시/에세이,인생은 순간이다,9,2023,11,60대,2023-11-01
메디치미디어,사회과학 / 역사,몰락의 시간,9,2023,11,60대,2023-11-01
한울아카데미,사회과학 / 역사,녹색 도시를 꿈꾸는 저탄소 사회 전략,18,2023,11,60대,2023-11-01
문학동네,소설,아침 그리고 저녁,8,2023,11,60대,2023-11-01
언탱글링,가정과 생활,백년허리 2: 치료편,9,2023,11,60대,2023-11-01
바이북스,가정과 생활,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,10,2023,11,60대,2023-11-01
참새책방,시/에세이,오늘도 나아가는 중입니다(겨울 에디션),8,2023,11,60대,2023-11-01
문학동네,시/에세이,라면을 끓이며,7,2023,11,60대,2023-11-01
나무옆의자,소설,불편한 편의점(교보문고 단독 겨울의 선물 에디션),7,2023,11,60대,2023-11-01
창비,소설,아버지의 해방일지,16,2023,11,60대,2023-11-01
역바연,소설,흥화진의 별들,8,2023,11,60대,2023-11-01
북로망스,소설,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),7,2023,11,60대,2023-11-01
어크로스,인문,도둑맞은 집중력,7,2023,11,60대,2023-11-01
길벗,경제경영,달러 투자 무작정 따라하기,7,2023,11,60대,2023-11-01
민음사,소설,멜랑콜리아 1-2,7,2023,11,60대,2023-11-01
비즈니스북스,자기계발,세상에서 가장 긴 행복 탐구 보고서,9,2023,11,60대,2023-11-01
한겨레출판사,사회과학 / 역사,두 번은 경험하고 싶지 않은 나라,7,2023,11,60대,2023-11-01
역바연,사회과학 / 역사,황현필의 한국사 평생 일력,10,2023,11,60대,2023-11-01
대원씨아이,만화/라이트노벨,극락가 1,5,2023,12,10대,2023-12-01
위너스북,시/에세이,내가 한 말을 내가 오해하지 않기로 함,4,2023,12,10대,2023-12-01
쓰다,소설,모순,3,2023,12,10대,2023-12-01
재인,소설,가면산장 살인사건,3,2023,12,10대,2023-12-01
재인,소설,용의자 X의 헌신,3,2023,12,10대,2023-12-01
달아실,소설,눈사람 자살 사건,3,2023,12,10대,2023-12-01
모모,소설,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",3,2023,12,10대,2023-12-01
유노북스,인문,마흔에 읽는 쇼펜하우어,3,2023,12,10대,2023-12-01
모모,소설,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",3,2023,12,10대,2023-12-01
사이언스북스,자연과 과학,코스모스,2,2023,12,10대,2023-12-01
와이즈베리,인문,마이클 샌델 정의란 무엇인가,3,2023,12,10대,2023-12-01
위너스북,시/에세이,내가 한 말을 내가 오해하지 않기로 함,244,2023,12,20대,2023-12-01
데이원,자기계발,세이노의 가르침,78,2023,12,20대,2023-12-01
미래의창,경제경영,트렌드 코리아 2024,87,2023,12,20대,2023-12-01
유노북스,인문,마흔에 읽는 쇼펜하우어,58,2023,12,20대,2023-12-01
빅피시,사회과학 / 역사,교사의 말 연습,234,2023,12,20대,2023-12-01
페이지2북스,인문,남에게 보여주려고 인생을 낭비하지 마라,43,2023,12,20대,2023-12-01
상상스퀘어,자기계발,퓨처 셀프,46,2023,12,20대,2023-12-01
메이븐,인문,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),34,2023,12,20대,2023-12-01
웅진지식하우스,자기계발,역행자(확장판),30,2023,12,20대,2023-12-01
어크로스,인문,도둑맞은 집중력,34,2023,12,20대,2023-12-01
문학동네,소설,도시와 그 불확실한 벽,29,2023,12,20대,2023-12-01
21세기북스,경제경영,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,25,2023,12,20대,2023-12-01
하이스트,시/에세이,한 번뿐인 인생은 어떻게 살아야 하는가,24,2023,12,20대,2023-12-01
다산북스,시/에세이,인생은 순간이다,25,2023,12,20대,2023-12-01
빅피시,시/에세이,사랑에 관한 거의 모든 기술,24,2023,12,20대,2023-12-01
봄날의책,시/에세이,불안의 서,23,2023,12,20대,2023-12-01
쓰다,소설,모순,20,2023,12,20대,2023-12-01
웅진지식하우스,시/에세이,나는 메트로폴리탄 미술관의 경비원입니다,20,2023,12,20대,2023-12-01
북커스,가정과 생활,생선 바이블,20,2023,12,20대,2023-12-01
토네이도,자기계발,5년 후 나에게 Q&A a day(2024 판타지아 Edition),21,2023,12,20대,2023-12-01
피카(FIKA),자기계발,대화의 정석,18,2023,12,20대,2023-12-01
스노우폭스북스,경제경영,돈의 속성(300쇄 리커버에디션),17,2023,12,20대,2023-12-01
곰출판,자연과 과학,물고기는 존재하지 않는다,17,2023,12,20대,2023-12-01
필름(Feelm),시/에세이,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),18,2023,12,20대,2023-12-01
은행나무,소설,구의 증명,17,2023,12,20대,2023-12-01
영진닷컴,컴퓨터/인터넷,2024 이기적 컴퓨터활용능력 2급 필기 기본서,17,2023,12,20대,2023-12-01
빅피시,사회과학 / 역사,요즘 어른을 위한 최소한의 세계사,22,2023,12,20대,2023-12-01
유노북스,인문,마흔에 읽는 쇼펜하우어,365,2023,12,30대,2023-12-01
데이원,자기계발,세이노의 가르침,263,2023,12,30대,2023-12-01
미래의창,경제경영,트렌드 코리아 2024,235,2023,12,30대,2023-12-01
위너스북,시/에세이,내가 한 말을 내가 오해하지 않기로 함,172,2023,12,30대,2023-12-01
상상스퀘어,자기계발,퓨처 셀프,159,2023,12,30대,2023-12-01
페이지2북스,인문,남에게 보여주려고 인생을 낭비하지 마라,120,2023,12,30대,2023-12-01
메이븐,인문,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),115,2023,12,30대,2023-12-01
문학동네,소설,도시와 그 불확실한 벽,87,2023,12,30대,2023-12-01
웅진지식하우스,자기계발,역행자(확장판),82,2023,12,30대,2023-12-01
21세기북스,경제경영,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,96,2023,12,30대,2023-12-01
해냄출판사,소설,황금종이 1,81,2023,12,30대,2023-12-01
어크로스,인문,도둑맞은 집중력,71,2023,12,30대,2023-12-01
유니책방,가정과 생활,삐뽀삐뽀 119 이유식(2023 최신개정판),68,2023,12,30대,2023-12-01
반니,자기계발,결국 해내는 사람들의 원칙,67,2023,12,30대,2023-12-01
북커스,가정과 생활,생선 바이블,66,2023,12,30대,2023-12-01
미래엔아이세움,유아동,흔한남매 15,65,2023,12,30대,2023-12-01
해냄출판사,소설,황금종이 2,63,2023,12,30대,2023-12-01
다산북스,시/에세이,인생은 순간이다,63,2023,12,30대,2023-12-01
웅진지식하우스,자기계발,더 마인드(10만부 기념 코멘터리 북),57,2023,12,30대,2023-12-01
웅진지식하우스,시/에세이,나는 메트로폴리탄 미술관의 경비원입니다,55,2023,12,30대,2023-12-01
삼성출판사,가정과 생활,임신 출산 육아 대백과 최신개정판,51,2023,12,30대,2023-12-01
빅피시,사회과학 / 역사,요즘 어른을 위한 최소한의 세계사,53,2023,12,30대,2023-12-01
다산북스,자기계발,100일 아침 습관의 기적,49,2023,12,30대,2023-12-01
유니책방,가정과 생활,삐뽀삐뽀 119 소아과,43,2023,12,30대,2023-12-01
북로스트,가정과 생활,똑게육아,43,2023,12,30대,2023-12-01
북로망스,소설,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),43,2023,12,30대,2023-12-01
온더페이지,가정과 생활,한 끼 뚝딱! 맘 편한 토핑 이유식,43,2023,12,30대,2023-12-01
포레스트북스,인문,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,44,2023,12,30대,2023-12-01
프런트페이지,사회과학 / 역사,5천 년 역사가 단숨에 이해되는 최소한의 한국사(10만 부 기념 청자 에디션),44,2023,12,30대,2023-12-01
토트,경제경영,부의 추월차선(10주년 스페셜 에디션),46,2023,12,30대,2023-12-01
한빛라이프,가정과 생활,느리게 나이 드는 습관,42,2023,12,30대,2023-12-01
교보문고,경제경영,시대예보: 핵개인의 시대(10만 부 기념 스페셜 에디션),40,2023,12,30대,2023-12-01
봄날의책,시/에세이,불안의 서,40,2023,12,30대,2023-12-01
위즈덤하우스,가정과 생활,최민준의 아들코칭 백과,39,2023,12,30대,2023-12-01
토네이도,자기계발,타이탄의 도구들(블랙 에디션),39,2023,12,30대,2023-12-01
다산북스,경제경영,레버리지,38,2023,12,30대,2023-12-01
하이스트,시/에세이,한 번뿐인 인생은 어떻게 살아야 하는가,40,2023,12,30대,2023-12-01
클레이하우스,자기계발,내가 엄마들 모임에 안 나가는 이유,39,2023,12,30대,2023-12-01
포레스트북스,가정과 생활,우리 아이가 처음 학교에 갑니다,38,2023,12,30대,2023-12-01
빅피시,시/에세이,사랑에 관한 거의 모든 기술,39,2023,12,30대,2023-12-01
스노우폭스북스,경제경영,돈의 속성(300쇄 리커버에디션),37,2023,12,30대,2023-12-01
수오서재,시/에세이,내가 생각한 인생이 아니야,38,2023,12,30대,2023-12-01
민음인,경제경영,부자 아빠 가난한 아빠 1(20주년 특별 기념판),36,2023,12,30대,2023-12-01
피카(FIKA),자기계발,대화의 정석,36,2023,12,30대,2023-12-01
서삼독,자기계발,당신이 생각하는 모든 것을 믿지 말라,34,2023,12,30대,2023-12-01
위즈덤하우스,시/에세이,어떤 섬세함,34,2023,12,30대,2023-12-01
북모먼트,경제경영,머니 트렌드 2024,34,2023,12,30대,2023-12-01
가나출판사,경제경영,EBS 다큐프라임 자본주의,32,2023,12,30대,2023-12-01
유노북스,인문,마흔에 읽는 쇼펜하우어,1,2023,12,40대,2023-12-01
데이원,자기계발,세이노의 가르침,384,2023,12,40대,2023-12-01
미래엔아이세움,유아동,흔한남매 15,267,2023,12,40대,2023-12-01
페이지2북스,인문,남에게 보여주려고 인생을 낭비하지 마라,280,2023,12,40대,2023-12-01
상상스퀘어,자기계발,퓨처 셀프,314,2023,12,40대,2023-12-01
미래의창,경제경영,트렌드 코리아 2024,329,2023,12,40대,2023-12-01
해냄출판사,소설,황금종이 1,223,2023,12,40대,2023-12-01
해냄출판사,소설,황금종이 2,195,2023,12,40대,2023-12-01
웅진지식하우스,시/에세이,나는 메트로폴리탄 미술관의 경비원입니다,153,2023,12,40대,2023-12-01
문학동네,소설,도시와 그 불확실한 벽,151,2023,12,40대,2023-12-01
메이븐,인문,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),144,2023,12,40대,2023-12-01
21세기북스,경제경영,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,127,2023,12,40대,2023-12-01
주니어김영사,유아동,흔한남매 과학 탐험대 9: 대기와 날씨,121,2023,12,40대,2023-12-01
경향신문사,자기계발,사람은 신이다,241,2023,12,40대,2023-12-01
다산북스,시/에세이,인생은 순간이다,114,2023,12,40대,2023-12-01
수오서재,시/에세이,내가 생각한 인생이 아니야,112,2023,12,40대,2023-12-01
어웨이크북스,자기계발,이미 늦었다고 생각하는 당신을 위한 김미경의 마흔 수업(확장판),110,2023,12,40대,2023-12-01
반니,자기계발,결국 해내는 사람들의 원칙,108,2023,12,40대,2023-12-01
북로망스,소설,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),106,2023,12,40대,2023-12-01
웅진지식하우스,자기계발,더 마인드(10만부 기념 코멘터리 북),121,2023,12,40대,2023-12-01
빅피시,사회과학 / 역사,요즘 어른을 위한 최소한의 세계사,100,2023,12,40대,2023-12-01
다산북스,자기계발,100일 아침 습관의 기적,93,2023,12,40대,2023-12-01
단꿈아이,유아동,설민석의 한국사 대모험 27,93,2023,12,40대,2023-12-01
웅진지식하우스,자기계발,역행자(확장판),97,2023,12,40대,2023-12-01
